"Site","Q","DateTime"
"FRCH",NA,2020-06-10 14:45:00
"FRCH",NA,2020-06-10 15:00:00
"FRCH",NA,2020-06-10 15:15:00
"FRCH",NA,2020-06-10 15:30:00
"FRCH",NA,2020-06-10 15:45:00
"FRCH",NA,2020-06-10 16:00:00
"FRCH",NA,2020-06-10 16:15:00
"FRCH",NA,2020-06-10 16:30:00
"FRCH",NA,2020-06-10 16:45:00
"FRCH",NA,2020-06-10 17:00:00
"FRCH",NA,2020-06-10 17:15:00
"FRCH",NA,2020-06-10 17:30:00
"FRCH",NA,2020-06-10 17:45:00
"FRCH",NA,2020-06-10 18:00:00
"FRCH",NA,2020-06-10 18:15:00
"FRCH",NA,2020-06-10 18:30:00
"FRCH",NA,2020-06-10 18:45:00
"FRCH",NA,2020-06-10 19:00:00
"FRCH",NA,2020-06-10 19:15:00
"FRCH",NA,2020-06-10 19:30:00
"FRCH",NA,2020-06-10 19:45:00
"FRCH",NA,2020-06-10 20:00:00
"FRCH",NA,2020-06-10 20:15:00
"FRCH",NA,2020-06-10 20:30:00
"FRCH",NA,2020-06-10 20:45:00
"FRCH",NA,2020-06-10 21:00:00
"FRCH",NA,2020-06-10 21:15:00
"FRCH",NA,2020-06-10 21:30:00
"FRCH",NA,2020-06-10 21:45:00
"FRCH",NA,2020-06-10 22:00:00
"FRCH",NA,2020-06-10 22:15:00
"FRCH",NA,2020-06-10 22:30:00
"FRCH",NA,2020-06-10 22:45:00
"FRCH",NA,2020-06-10 23:00:00
"FRCH",NA,2020-06-10 23:15:00
"FRCH",NA,2020-06-10 23:30:00
"FRCH",NA,2020-06-10 23:45:00
"FRCH",NA,2020-06-11 00:00:00
"FRCH",NA,2020-06-11 00:15:00
"FRCH",NA,2020-06-11 00:30:00
"FRCH",NA,2020-06-11 00:45:00
"FRCH",NA,2020-06-11 01:00:00
"FRCH",NA,2020-06-11 01:15:00
"FRCH",NA,2020-06-11 01:30:00
"FRCH",NA,2020-06-11 01:45:00
"FRCH",NA,2020-06-11 02:00:00
"FRCH",NA,2020-06-11 02:15:00
"FRCH",NA,2020-06-11 02:30:00
"FRCH",NA,2020-06-11 02:45:00
"FRCH",NA,2020-06-11 03:00:00
"FRCH",NA,2020-06-11 03:15:00
"FRCH",NA,2020-06-11 03:30:00
"FRCH",NA,2020-06-11 03:45:00
"FRCH",NA,2020-06-11 04:00:00
"FRCH",NA,2020-06-11 04:15:00
"FRCH",NA,2020-06-11 04:30:00
"FRCH",NA,2020-06-11 04:45:00
"FRCH",NA,2020-06-11 05:00:00
"FRCH",NA,2020-06-11 05:15:00
"FRCH",NA,2020-06-11 05:30:00
"FRCH",NA,2020-06-11 05:45:00
"FRCH",NA,2020-06-11 06:00:00
"FRCH",NA,2020-06-11 06:15:00
"FRCH",NA,2020-06-11 06:30:00
"FRCH",NA,2020-06-11 06:45:00
"FRCH",NA,2020-06-11 07:00:00
"FRCH",NA,2020-06-11 07:15:00
"FRCH",NA,2020-06-11 07:30:00
"FRCH",NA,2020-06-11 07:45:00
"FRCH",NA,2020-06-11 08:00:00
"FRCH",NA,2020-06-11 08:15:00
"FRCH",NA,2020-06-11 08:30:00
"FRCH",NA,2020-06-11 08:45:00
"FRCH",NA,2020-06-11 09:00:00
"FRCH",NA,2020-06-11 09:15:00
"FRCH",NA,2020-06-11 09:30:00
"FRCH",NA,2020-06-11 09:45:00
"FRCH",NA,2020-06-11 10:00:00
"FRCH",NA,2020-06-11 10:15:00
"FRCH",NA,2020-06-11 10:30:00
"FRCH",NA,2020-06-11 10:45:00
"FRCH",NA,2020-06-11 11:00:00
"FRCH",NA,2020-06-11 11:15:00
"FRCH",NA,2020-06-11 11:30:00
"FRCH",NA,2020-06-11 11:45:00
"FRCH",NA,2020-06-11 12:00:00
"FRCH",NA,2020-06-11 12:15:00
"FRCH",NA,2020-06-11 12:30:00
"FRCH",NA,2020-06-11 12:45:00
"FRCH",NA,2020-06-11 13:00:00
"FRCH",NA,2020-06-11 13:15:00
"FRCH",366.997490806642,2020-06-11 13:30:00
"FRCH",372.05233954597,2020-06-11 13:45:00
"FRCH",372.18357169781,2020-06-11 14:00:00
"FRCH",374.625982705311,2020-06-11 14:15:00
"FRCH",374.294306518053,2020-06-11 14:30:00
"FRCH",372.18357169781,2020-06-11 14:45:00
"FRCH",374.625982705311,2020-06-11 15:00:00
"FRCH",372.249218160838,2020-06-11 15:15:00
"FRCH",372.380571861107,2020-06-11 15:30:00
"FRCH",374.294306518053,2020-06-11 15:45:00
"FRCH",371.005399493511,2020-06-11 16:00:00
"FRCH",372.51200659366,2020-06-11 16:15:00
"FRCH",371.332011162944,2020-06-11 16:30:00
"FRCH",372.643522358499,2020-06-11 16:45:00
"FRCH",372.972666286845,2020-06-11 17:00:00
"FRCH",373.236346074805,2020-06-11 17:15:00
"FRCH",373.764678038147,2020-06-11 17:30:00
"FRCH",372.709310628026,2020-06-11 17:45:00
"FRCH",371.070681311255,2020-06-11 18:00:00
"FRCH",373.038555846728,2020-06-11 18:15:00
"FRCH",373.236346074805,2020-06-11 18:30:00
"FRCH",370.809675588707,2020-06-11 18:45:00
"FRCH",371.921188426414,2020-06-11 19:00:00
"FRCH",369.50950891308,2020-06-11 19:15:00
"FRCH",365.912151397058,2020-06-11 19:30:00
"FRCH",367.446096947402,2020-06-11 19:45:00
"FRCH",366.741590118063,2020-06-11 20:00:00
"FRCH",364.832666570081,2020-06-11 20:15:00
"FRCH",366.549877311377,2020-06-11 20:30:00
"FRCH",366.6137613222,2020-06-11 20:45:00
"FRCH",365.212992698543,2020-06-11 21:00:00
"FRCH",362.190803806715,2020-06-11 21:15:00
"FRCH",361.255941716709,2020-06-11 21:30:00
"FRCH",361.816312002787,2020-06-11 21:45:00
"FRCH",362.628632653541,2020-06-11 22:00:00
"FRCH",361.629339584786,2020-06-11 22:15:00
"FRCH",361.380326640449,2020-06-11 22:30:00
"FRCH",361.629339584786,2020-06-11 22:45:00
"FRCH",359.646311646037,2020-06-11 23:00:00
"FRCH",359.030869610151,2020-06-11 23:15:00
"FRCH",356.953519725473,2020-06-11 23:30:00
"FRCH",356.771348470371,2020-06-11 23:45:00
"FRCH",357.80606295977,2020-06-12 00:00:00
"FRCH",357.623040865672,2020-06-12 00:15:00
"FRCH",356.832051964001,2020-06-12 00:30:00
"FRCH",355.260345002807,2020-06-12 00:45:00
"FRCH",355.200168219032,2020-06-12 01:00:00
"FRCH",354.539560630206,2020-06-12 01:15:00
"FRCH",354.659488778259,2020-06-12 01:30:00
"FRCH",355.200168219032,2020-06-12 01:45:00
"FRCH",352.572445223493,2020-06-12 02:00:00
"FRCH",353.702332497814,2020-06-12 02:15:00
"FRCH",351.214471592492,2020-06-12 02:30:00
"FRCH",352.453935140431,2020-06-12 02:45:00
"FRCH",353.344735925353,2020-06-12 03:00:00
"FRCH",352.513180052926,2020-06-12 03:15:00
"FRCH",351.980705131032,2020-06-12 03:30:00
"FRCH",353.881404268007,2020-06-12 03:45:00
"FRCH",353.225699132436,2020-06-12 04:00:00
"FRCH",353.642682423892,2020-06-12 04:15:00
"FRCH",354.299947430953,2020-06-12 04:30:00
"FRCH",354.659488778259,2020-06-12 04:45:00
"FRCH",357.989267376509,2020-06-12 05:00:00
"FRCH",357.562074017117,2020-06-12 05:15:00
"FRCH",357.440201094218,2020-06-12 05:30:00
"FRCH",357.867110840612,2020-06-12 05:45:00
"FRCH",357.623040865673,2020-06-12 06:00:00
"FRCH",356.589359537911,2020-06-12 06:15:00
"FRCH",357.806062959771,2020-06-12 06:30:00
"FRCH",359.769643150069,2020-06-12 06:45:00
"FRCH",359.27680332765,2020-06-12 07:00:00
"FRCH",360.449414874347,2020-06-12 07:15:00
"FRCH",357.318409203604,2020-06-12 07:30:00
"FRCH",358.050376031564,2020-06-12 07:45:00
"FRCH",360.140123855879,2020-06-12 08:00:00
"FRCH",358.2950132325,2020-06-12 08:15:00
"FRCH",360.511333852255,2020-06-12 08:30:00
"FRCH",361.691643466048,2020-06-12 08:45:00
"FRCH",361.567055961595,2020-06-12 09:00:00
"FRCH",363.318654961898,2020-06-12 09:15:00
"FRCH",362.94197528627,2020-06-12 09:30:00
"FRCH",361.504792596476,2020-06-12 09:45:00
"FRCH",361.069516266633,2020-06-12 10:00:00
"FRCH",363.444376918345,2020-06-12 10:15:00
"FRCH",363.633111788549,2020-06-12 10:30:00
"FRCH",362.628632653541,2020-06-12 10:45:00
"FRCH",365.27645128987,2020-06-12 11:00:00
"FRCH",364.2635447972,2020-06-12 11:15:00
"FRCH",364.769349785253,2020-06-12 11:30:00
"FRCH",365.212992698543,2020-06-12 11:45:00
"FRCH",366.103256461605,2020-06-12 12:00:00
"FRCH",367.12556269936,2020-06-12 12:15:00
"FRCH",367.831406561405,2020-06-12 12:30:00
"FRCH",368.153055003368,2020-06-12 12:45:00
"FRCH",366.422170063942,2020-06-12 13:00:00
"FRCH",367.38194958165,2020-06-12 13:15:00
"FRCH",369.963645507305,2020-06-12 13:30:00
"FRCH",371.201305720957,2020-06-12 13:45:00
"FRCH",367.702888991118,2020-06-12 14:00:00
"FRCH",368.668745930218,2020-06-12 14:15:00
"FRCH",368.217445465975,2020-06-12 14:30:00
"FRCH",366.86949994621,2020-06-12 14:45:00
"FRCH",367.638660593083,2020-06-12 15:00:00
"FRCH",367.638660593083,2020-06-12 15:15:00
"FRCH",366.294543848794,2020-06-12 15:30:00
"FRCH",367.253715624363,2020-06-12 15:45:00
"FRCH",366.6137613222,2020-06-12 16:00:00
"FRCH",366.741590118063,2020-06-12 16:15:00
"FRCH",368.153055003368,2020-06-12 16:30:00
"FRCH",366.549877311377,2020-06-12 16:45:00
"FRCH",366.677665591096,2020-06-12 17:00:00
"FRCH",367.061516623966,2020-06-12 17:15:00
"FRCH",367.446096947402,2020-06-12 17:30:00
"FRCH",365.975832827169,2020-06-12 17:45:00
"FRCH",364.832666570081,2020-06-12 18:00:00
"FRCH",365.784849311049,2020-06-12 18:15:00
"FRCH",366.677665591096,2020-06-12 18:30:00
"FRCH",365.657628257327,2020-06-12 18:45:00
"FRCH",365.212992698543,2020-06-12 19:00:00
"FRCH",363.444376918345,2020-06-12 19:15:00
"FRCH",366.103256461604,2020-06-12 19:30:00
"FRCH",363.004704587031,2020-06-12 19:45:00
"FRCH",363.507268283675,2020-06-12 20:00:00
"FRCH",365.276451289869,2020-06-12 20:15:00
"FRCH",363.885041895153,2020-06-12 20:30:00
"FRCH",364.453069732185,2020-06-12 20:45:00
"FRCH",364.959360913949,2020-06-12 21:00:00
"FRCH",363.193014037738,2020-06-12 21:15:00
"FRCH",363.193014037737,2020-06-12 21:30:00
"FRCH",362.190803806715,2020-06-12 21:45:00
"FRCH",361.255941716708,2020-06-12 22:00:00
"FRCH",364.011128496883,2020-06-12 22:15:00
"FRCH",362.503437406948,2020-06-12 22:30:00
"FRCH",361.255941716708,2020-06-12 22:45:00
"FRCH",362.691260663944,2020-06-12 23:00:00
"FRCH",359.831339289192,2020-06-12 23:15:00
"FRCH",361.442549489426,2020-06-12 23:30:00
"FRCH",361.567055961595,2020-06-12 23:45:00
"FRCH",357.745035336999,2020-06-13 00:00:00
"FRCH",356.468134873293,2020-06-13 00:15:00
"FRCH",358.233823545159,2020-06-13 00:30:00
"FRCH",358.111504944691,2020-06-13 00:45:00
"FRCH",357.80606295977,2020-06-13 01:00:00
"FRCH",355.200168219031,2020-06-13 01:15:00
"FRCH",355.742488563579,2020-06-13 01:30:00
"FRCH",355.923626657045,2020-06-13 01:45:00
"FRCH",355.501254718622,2020-06-13 02:00:00
"FRCH",354.779497958598,2020-06-13 02:15:00
"FRCH",352.869074947398,2020-06-13 02:30:00
"FRCH",352.869074947398,2020-06-13 02:45:00
"FRCH",352.039787978957,2020-06-13 03:00:00
"FRCH",351.980705131032,2020-06-13 03:15:00
"FRCH",351.096893380708,2020-06-13 03:30:00
"FRCH",351.449871112912,2020-06-13 03:45:00
"FRCH",350.217639696429,2020-06-13 04:00:00
"FRCH",351.803578135683,2020-06-13 04:15:00
"FRCH",351.390990845701,2020-06-13 04:30:00
"FRCH",351.626633462978,2020-06-13 04:45:00
"FRCH",351.921642541178,2020-06-13 05:00:00
"FRCH",351.508771638195,2020-06-13 05:15:00
"FRCH",353.762002829807,2020-06-13 05:30:00
"FRCH",353.583052608042,2020-06-13 05:45:00
"FRCH",355.140011693327,2020-06-13 06:00:00
"FRCH",355.140011693328,2020-06-13 06:15:00
"FRCH",354.120450241263,2020-06-13 06:30:00
"FRCH",356.165427727998,2020-06-13 06:45:00
"FRCH",354.839532935875,2020-06-13 07:00:00
"FRCH",354.779497958598,2020-06-13 07:15:00
"FRCH",353.941135374215,2020-06-13 07:30:00
"FRCH",354.240094776318,2020-06-13 07:45:00
"FRCH",355.380759344572,2020-06-13 08:00:00
"FRCH",356.58935953791,2020-06-13 08:15:00
"FRCH",356.710665234814,2020-06-13 08:30:00
"FRCH",358.23382354516,2020-06-13 08:45:00
"FRCH",358.17265411589,2020-06-13 09:00:00
"FRCH",358.785260021793,2020-06-13 09:15:00
"FRCH",359.769643150069,2020-06-13 09:30:00
"FRCH",358.111504944691,2020-06-13 09:45:00
"FRCH",360.759212344598,2020-06-13 10:00:00
"FRCH",359.707967269017,2020-06-13 10:15:00
"FRCH",360.01654925499,2020-06-13 10:30:00
"FRCH",361.069516266633,2020-06-13 10:45:00
"FRCH",360.140123855879,2020-06-13 11:00:00
"FRCH",362.190803806715,2020-06-13 11:15:00
"FRCH",361.131637825253,2020-06-13 11:30:00
"FRCH",362.503437406948,2020-06-13 11:45:00
"FRCH",360.697212334406,2020-06-13 12:00:00
"FRCH",360.759212344598,2020-06-13 12:15:00
"FRCH",360.573273088235,2020-06-13 12:30:00
"FRCH",362.816577458964,2020-06-13 12:45:00
"FRCH",360.759212344598,2020-06-13 13:00:00
"FRCH",362.315796472594,2020-06-13 13:15:00
"FRCH",363.507268283675,2020-06-13 13:30:00
"FRCH",362.503437406948,2020-06-13 13:45:00
"FRCH",364.832666570081,2020-06-13 14:00:00
"FRCH",363.255824370782,2020-06-13 14:15:00
"FRCH",363.948075066984,2020-06-13 14:30:00
"FRCH",364.642776989812,2020-06-13 14:45:00
"FRCH",363.255824370782,2020-06-13 15:00:00
"FRCH",364.074202184855,2020-06-13 15:15:00
"FRCH",363.633111788549,2020-06-13 15:30:00
"FRCH",362.691260663944,2020-06-13 15:45:00
"FRCH",364.074202184855,2020-06-13 16:00:00
"FRCH",362.503437406948,2020-06-13 16:15:00
"FRCH",365.975832827169,2020-06-13 16:30:00
"FRCH",365.212992698543,2020-06-13 16:45:00
"FRCH",367.317822473971,2020-06-13 17:00:00
"FRCH",368.024334852369,2020-06-13 17:15:00
"FRCH",367.317822473971,2020-06-13 17:30:00
"FRCH",368.539701650077,2020-06-13 17:45:00
"FRCH",368.733298457394,2020-06-13 18:00:00
"FRCH",368.604213661112,2020-06-13 18:15:00
"FRCH",369.768893989924,2020-06-13 18:30:00
"FRCH",369.768893989923,2020-06-13 18:45:00
"FRCH",372.380571861106,2020-06-13 19:00:00
"FRCH",372.117945492855,2020-06-13 19:15:00
"FRCH",373.500349991906,2020-06-13 19:30:00
"FRCH",375.290854435175,2020-06-13 19:45:00
"FRCH",378.038008341165,2020-06-13 20:00:00
"FRCH",379.729815095106,2020-06-13 20:15:00
"FRCH",382.188260183071,2020-06-13 20:30:00
"FRCH",386.83360012737,2020-06-13 20:45:00
"FRCH",387.886060321287,2020-06-13 21:00:00
"FRCH",394.008146236751,2020-06-13 21:15:00
"FRCH",397.636375955613,2020-06-13 21:30:00
"FRCH",401.834334823553,2020-06-13 21:45:00
"FRCH",406.550759608168,2020-06-13 22:00:00
"FRCH",410.274678143856,2020-06-13 22:15:00
"FRCH",413.427986121396,2020-06-13 22:30:00
"FRCH",419.83676353005,2020-06-13 22:45:00
"FRCH",422.932639509503,2020-06-13 23:00:00
"FRCH",425.174321770761,2020-06-13 23:15:00
"FRCH",425.013674899389,2020-06-13 23:30:00
"FRCH",426.623790065946,2020-06-13 23:45:00
"FRCH",427.18924476198,2020-06-14 00:00:00
"FRCH",430.521127638052,2020-06-14 00:15:00
"FRCH",432.733891319554,2020-06-14 00:30:00
"FRCH",434.052127462898,2020-06-14 00:45:00
"FRCH",438.037952290454,2020-06-14 01:00:00
"FRCH",437.787470818918,2020-06-14 01:15:00
"FRCH",440.132388211535,2020-06-14 01:30:00
"FRCH",443.170619300183,2020-06-14 01:45:00
"FRCH",444.784714994781,2020-06-14 02:00:00
"FRCH",443.509821177959,2020-06-14 02:15:00
"FRCH",446.662804294472,2020-06-14 02:30:00
"FRCH",448.206715718071,2020-06-14 02:45:00
"FRCH",450.794487235407,2020-06-14 03:00:00
"FRCH",450.102632120509,2020-06-14 03:15:00
"FRCH",452.616775494724,2020-06-14 03:30:00
"FRCH",452.529797282616,2020-06-14 03:45:00
"FRCH",454.447997563486,2020-06-14 04:00:00
"FRCH",453.662094169596,2020-06-14 04:15:00
"FRCH",454.972844772622,2020-06-14 04:30:00
"FRCH",456.903524025415,2020-06-14 04:45:00
"FRCH",454.011181986167,2020-06-14 05:00:00
"FRCH",454.535421453164,2020-06-14 05:15:00
"FRCH",454.447997563486,2020-06-14 05:30:00
"FRCH",452.442839328577,2020-06-14 05:45:00
"FRCH",453.749335736631,2020-06-14 06:00:00
"FRCH",454.797814670625,2020-06-14 06:15:00
"FRCH",450.88106028609,2020-06-14 06:30:00
"FRCH",450.88106028609,2020-06-14 06:45:00
"FRCH",451.140900986567,2020-06-14 07:00:00
"FRCH",447.348176826554,2020-06-14 07:15:00
"FRCH",447.60552578426,2020-06-14 07:30:00
"FRCH",449.498322443717,2020-06-14 07:45:00
"FRCH",448.808898297376,2020-06-14 08:00:00
"FRCH",451.140900986567,2020-06-14 08:15:00
"FRCH",442.324032670733,2020-06-14 08:30:00
"FRCH",447.691349286304,2020-06-14 08:45:00
"FRCH",446.748404957733,2020-06-14 09:00:00
"FRCH",445.381225314121,2020-06-14 09:15:00
"FRCH",443.934279331784,2020-06-14 09:30:00
"FRCH",443.934279331784,2020-06-14 09:45:00
"FRCH",442.324032670734,2020-06-14 10:00:00
"FRCH",446.406123853119,2020-06-14 10:15:00
"FRCH",445.551839156575,2020-06-14 10:30:00
"FRCH",447.176712145105,2020-06-14 10:45:00
"FRCH",449.412073522175,2020-06-14 11:00:00
"FRCH",452.182087014892,2020-06-14 11:15:00
"FRCH",452.790792693156,2020-06-14 11:30:00
"FRCH",454.273210558345,2020-06-14 11:45:00
"FRCH",455.498421272325,2020-06-14 12:00:00
"FRCH",458.844008184719,2020-06-14 12:15:00
"FRCH",460.794297250534,2020-06-14 12:30:00
"FRCH",466.253200240523,2020-06-14 12:45:00
"FRCH",470.328575323357,2020-06-14 13:00:00
"FRCH",474.720858093529,2020-06-14 13:15:00
"FRCH",479.904179495698,2020-06-14 13:30:00
"FRCH",489.984686257061,2020-06-14 13:45:00
"FRCH",497.285546995777,2020-06-14 14:00:00
"FRCH",506.47742095179,2020-06-14 14:15:00
"FRCH",515.747663073667,2020-06-14 14:30:00
"FRCH",524.885690344275,2020-06-14 14:45:00
"FRCH",535.440488285159,2020-06-14 15:00:00
"FRCH",544.184727755951,2020-06-14 15:15:00
"FRCH",554.688920302837,2020-06-14 15:30:00
"FRCH",566.821509644834,2020-06-14 15:45:00
"FRCH",576.280980946982,2020-06-14 16:00:00
"FRCH",587.368849044241,2020-06-14 16:15:00
"FRCH",594.9458254651,2020-06-14 16:30:00
"FRCH",604.951262100863,2020-06-14 16:45:00
"FRCH",611.192023889011,2020-06-14 17:00:00
"FRCH",622.280326619946,2020-06-14 17:15:00
"FRCH",630.620354232443,2020-06-14 17:30:00
"FRCH",642.26081132075,2020-06-14 17:45:00
"FRCH",648.211831129234,2020-06-14 18:00:00
"FRCH",652.455376578308,2020-06-14 18:15:00
"FRCH",661.519012917613,2020-06-14 18:30:00
"FRCH",672.611021777773,2020-06-14 18:45:00
"FRCH",674.538934523038,2020-06-14 19:00:00
"FRCH",680.479622349217,2020-06-14 19:15:00
"FRCH",688.685337851151,2020-06-14 19:30:00
"FRCH",693.9370475745,2020-06-14 19:45:00
"FRCH",698.426485493045,2020-06-14 20:00:00
"FRCH",702.540206543263,2020-06-14 20:15:00
"FRCH",704.537705763452,2020-06-14 20:30:00
"FRCH",707.074414799387,2020-06-14 20:45:00
"FRCH",705.204551740412,2020-06-14 21:00:00
"FRCH",709.752535485022,2020-06-14 21:15:00
"FRCH",710.826052663263,2020-06-14 21:30:00
"FRCH",714.593572855039,2020-06-14 21:45:00
"FRCH",714.863289182304,2020-06-14 22:00:00
"FRCH",721.768434310955,2020-06-14 22:15:00
"FRCH",717.429635776559,2020-06-14 22:30:00
"FRCH",717.700202942817,2020-06-14 22:45:00
"FRCH",717.294382580533,2020-06-14 23:00:00
"FRCH",715.268015608739,2020-06-14 23:15:00
"FRCH",710.960333471863,2020-06-14 23:30:00
"FRCH",712.707827468163,2020-06-14 23:45:00
"FRCH",708.010835297116,2020-06-15 00:00:00
"FRCH",703.47180562002,2020-06-15 00:15:00
"FRCH",707.341862222668,2020-06-15 00:30:00
"FRCH",702.407201993154,2020-06-15 00:45:00
"FRCH",697.368040319855,2020-06-15 01:00:00
"FRCH",696.707170473928,2020-06-15 01:15:00
"FRCH",694.727599646843,2020-06-15 01:30:00
"FRCH",692.489596238207,2020-06-15 01:45:00
"FRCH",683.335973912116,2020-06-15 02:00:00
"FRCH",688.816235561842,2020-06-15 02:15:00
"FRCH",679.443380022174,2020-06-15 02:30:00
"FRCH",683.075900426789,2020-06-15 02:45:00
"FRCH",679.83181895928,2020-06-15 03:00:00
"FRCH",672.354311132284,2020-06-15 03:15:00
"FRCH",678.02066379094,2020-06-15 03:30:00
"FRCH",669.024446678872,2020-06-15 03:45:00
"FRCH",665.072121682723,2020-06-15 04:00:00
"FRCH",660.759698791221,2020-06-15 04:15:00
"FRCH",660.633217340071,2020-06-15 04:30:00
"FRCH",658.233918801782,2020-06-15 04:45:00
"FRCH",657.099961484838,2020-06-15 05:00:00
"FRCH",650.954980589694,2020-06-15 05:15:00
"FRCH",648.460803191487,2020-06-15 05:30:00
"FRCH",647.092459623631,2020-06-15 05:45:00
"FRCH",638.442250369414,2020-06-15 06:00:00
"FRCH",642.631382638967,2020-06-15 06:15:00
"FRCH",633.543841409583,2020-06-15 06:30:00
"FRCH",635.009960741553,2020-06-15 06:45:00
"FRCH",633.787992050864,2020-06-15 07:00:00
"FRCH",620.719814621771,2020-06-15 07:15:00
"FRCH",625.049619304394,2020-06-15 07:30:00
"FRCH",627.708535704377,2020-06-15 07:45:00
"FRCH",615.93971279835,2020-06-15 08:00:00
"FRCH",611.902110902138,2020-06-15 08:15:00
"FRCH",614.987581983354,2020-06-15 08:30:00
"FRCH",613.91798455894,2020-06-15 08:45:00
"FRCH",596.217234161774,2020-06-15 09:00:00
"FRCH",604.131264738912,2020-06-15 09:15:00
"FRCH",599.813483038636,2020-06-15 09:30:00
"FRCH",598.999725162646,2020-06-15 09:45:00
"FRCH",587.597157873765,2020-06-15 10:00:00
"FRCH",592.065376377475,2020-06-15 10:15:00
"FRCH",582.933023196542,2020-06-15 10:30:00
"FRCH",583.840424190102,2020-06-15 10:45:00
"FRCH",577.403482507573,2020-06-15 11:00:00
"FRCH",576.393139941721,2020-06-15 11:15:00
"FRCH",591.835487418388,2020-06-15 11:30:00
"FRCH",581.913746821244,2020-06-15 11:45:00
"FRCH",584.521825774265,2020-06-15 12:00:00
"FRCH",573.818608354777,2020-06-15 12:15:00
"FRCH",569.699457043624,2020-06-15 12:30:00
"FRCH",568.923277889901,2020-06-15 12:45:00
"FRCH",570.14343366618,2020-06-15 13:00:00
"FRCH",568.369471950808,2020-06-15 13:15:00
"FRCH",569.588513533165,2020-06-15 13:30:00
"FRCH",556.639411217479,2020-06-15 13:45:00
"FRCH",557.182379088426,2020-06-15 14:00:00
"FRCH",561.325485751866,2020-06-15 14:15:00
"FRCH",558.37869111478,2020-06-15 14:30:00
"FRCH",560.778668847372,2020-06-15 14:45:00
"FRCH",560.669366240687,2020-06-15 15:00:00
"FRCH",548.876829249519,2020-06-15 15:15:00
"FRCH",558.814321411957,2020-06-15 15:30:00
"FRCH",562.091880257149,2020-06-15 15:45:00
"FRCH",542.382374170679,2020-06-15 16:00:00
"FRCH",559.359315090032,2020-06-15 16:15:00
"FRCH",539.426554379859,2020-06-15 16:30:00
"FRCH",547.913890570513,2020-06-15 16:45:00
"FRCH",544.184727755951,2020-06-15 17:00:00
"FRCH",545.03491995615,2020-06-15 17:15:00
"FRCH",546.312639225005,2020-06-15 17:30:00
"FRCH",534.918183646941,2020-06-15 17:45:00
"FRCH",546.099483432815,2020-06-15 18:00:00
"FRCH",532.002636901871,2020-06-15 18:15:00
"FRCH",539.21603213694,2020-06-15 18:30:00
"FRCH",526.835806667569,2020-06-15 18:45:00
"FRCH",530.3437410315,2020-06-15 19:00:00
"FRCH",531.068869845541,2020-06-15 19:15:00
"FRCH",528.17431046234,2020-06-15 19:30:00
"FRCH",530.550819402297,2020-06-15 19:45:00
"FRCH",521.210788590725,2020-06-15 20:00:00
"FRCH",521.8214489899,2020-06-15 20:15:00
"FRCH",525.911155743326,2020-06-15 20:30:00
"FRCH",522.33088975284,2020-06-15 20:45:00
"FRCH",517.360208476898,2020-06-15 21:00:00
"FRCH",526.424648120526,2020-06-15 21:15:00
"FRCH",521.8214489899,2020-06-15 21:30:00
"FRCH",526.527407370181,2020-06-15 21:45:00
"FRCH",520.296165411777,2020-06-15 22:00:00
"FRCH",534.918183646941,2020-06-15 22:15:00
"FRCH",535.963299375157,2020-06-15 22:30:00
"FRCH",534.083549645503,2020-06-15 22:45:00
"FRCH",533.458424983418,2020-06-15 23:00:00
"FRCH",542.80593065736,2020-06-15 23:15:00
"FRCH",544.397154257573,2020-06-15 23:30:00
"FRCH",544.609661791481,2020-06-15 23:45:00
"FRCH",544.822250357672,2020-06-16 00:00:00
"FRCH",543.547934444797,2020-06-16 00:15:00
"FRCH",558.269834185665,2020-06-16 00:30:00
"FRCH",553.824142291299,2020-06-16 00:45:00
"FRCH",558.37869111478,2020-06-16 01:00:00
"FRCH",554.256369232498,2020-06-16 01:15:00
"FRCH",559.468374599862,2020-06-16 01:30:00
"FRCH",568.701694740051,2020-06-16 01:45:00
"FRCH",557.943384946743,2020-06-16 02:00:00
"FRCH",564.28704852293,2020-06-16 02:15:00
"FRCH",556.747964275526,2020-06-16 02:30:00
"FRCH",564.397019645966,2020-06-16 02:45:00
"FRCH",563.298220028798,2020-06-16 03:00:00
"FRCH",564.727054563508,2020-06-16 03:15:00
"FRCH",563.408008829195,2020-06-16 03:30:00
"FRCH",557.943384946744,2020-06-16 03:45:00
"FRCH",554.040215245756,2020-06-16 04:00:00
"FRCH",559.795674677776,2020-06-16 04:15:00
"FRCH",562.091880257149,2020-06-16 04:30:00
"FRCH",553.932168639492,2020-06-16 04:45:00
"FRCH",561.216081854824,2020-06-16 05:00:00
"FRCH",553.932168639492,2020-06-16 05:15:00
"FRCH",562.20144621876,2020-06-16 05:30:00
"FRCH",554.797108715599,2020-06-16 05:45:00
"FRCH",558.160997514619,2020-06-16 06:00:00
"FRCH",554.905317386434,2020-06-16 06:15:00
"FRCH",549.091038461415,2020-06-16 06:30:00
"FRCH",551.990793856934,2020-06-16 06:45:00
"FRCH",546.739193906239,2020-06-16 07:00:00
"FRCH",552.744993003296,2020-06-16 07:15:00
"FRCH",551.883132154027,2020-06-16 07:30:00
"FRCH",549.626916007404,2020-06-16 07:45:00
"FRCH",545.566948468591,2020-06-16 08:00:00
"FRCH",549.948685631853,2020-06-16 08:15:00
